url,headline,date
https://www.latimes.com/world-nation/story/2024-07-30/iran-says-hamas-leader-ismail-haniyeh-was-assassinated-in-tehran,"Hamas leader Ismail Haniyeh killed in Tehran, group says, blaming Israel ",2024-07-30
https://www.latimes.com/opinion/letters-to-the-editor/story/2024-08-30/hamas-started-this-war-is-it-bidens-responsibility-to-end,Letters to the Editor: Never forget that Hamas started this war. Is it Biden's responsibility to end?,2024-08-30
https://www.latimes.com/world-nation/story/2024-09-30/top-hamas-commander-killed-in-lebanon-was-unrwa-employee-placed-on-administrative-leave,Top Hamas commander killed in Lebanon was U.N. relief agency employee,"Sept. 30, 2024 "
https://www.latimes.com/world-nation/story/2024-12-03/israeli-american-soldier-killed-during-oct-7-hamas-attack-remembered-at-new-york-memorial-service,Israeli American soldier killed in Oct. 7 Hamas attack remembered at New York memorial service,2024-12-03
https://www.latimes.com/world-nation/story/2024-12-03/hamas-and-fatah-are-near-an-agreement-on-who-will-oversee-postwar-gaza,Hamas and Fatah are near an agreement on who will oversee postwar Gaza,2024-12-03
https://www.latimes.com/world-nation/story/2023-10-31/the-fbi-director-warns-about-threats-to-americans-from-those-inspired-by-the-hamas-attack-on-israel,FBI director warns about threats to Americans from those inspired by Hamas attack on Israel,2023-10-31
https://www.latimes.com/california/story/2023-10-31/uc-faculty-letter-legitimized-hamas-attack-on-israel-regent-says,"UC faculty group stood with Palestinians. That 'legitimized' Hamas 'terrorism,' regent says",2023-10-31
https://www.latimes.com/opinion/letters-to-the-editor/story/2023-10-31/hamas-started-war-what-did-israels-critics-think-the-response-would-be,Letters to the Editor: Hamas started this war. What did Israel's critics think the response would be?,2023-10-31
https://www.latimes.com/world-nation/story/2023-10-30/israel-expands-ground-assault-gaza,Israel pushes deeper into Gaza and frees soldier held by Hamas; Netanyahu rejects calls for cease-fire,2023-10-30
https://www.latimes.com/world-nation/story/2023-10-29/gaza-deaths-top-8-000-israel-widens-ground-war,"Thousands break into aid warehouses in Gaza;  Hamas says deaths top 8,000 and Israel widens ground war",2023-10-29
https://www.latimes.com/politics/story/2023-10-28/lobbying-save-hamas-hostages,Inside the desperate lobbying effort to push the U.S. to save hostages held by Hamas,2023-10-28
https://www.latimes.com/world-nation/story/2023-10-27/un-general-assembly-calls-for-humanitarian-truce-in-gaza-leading-to-halt-in-israel-hamas-fighting,U.N. General Assembly calls for 'humanitarian truce' in Gaza aiming to halt Israel-Hamas fighting,2023-10-27
https://www.latimes.com/world-nation/story/2023-11-29/as-hamas-frees-hostages-taken-from-israel-harrowing-stories-emerge,Harrowing stories emerge as Hamas frees more hostages taken from Israel,2023-11-29
https://www.latimes.com/world-nation/story/2023-11-29/hopes-another-extension-truce-gaza-israel-hamas,"Truce in Israel-Hamas war extended by a day, minutes before it was set to expire",2023-11-29
https://www.latimes.com/opinion/letters-to-the-editor/story/2023-11-29/usc-indefensible-suspension-of-professor-who-spoke-out-against-hamas,Letters to the Editor: USC's indefensible suspension of a professor who spoke out against Hamas,2023-11-29
https://www.latimes.com/world-nation/story/2023-11-28/extended-israel-hamas-truce-holds-in-gaza,Hamas and Israel exchange more hostages for prisoners on fifth day of temporary truce ,2023-11-28
https://www.latimes.com/california/story/2023-11-28/californian-woman-relatives-among-hostages-freed-gaza-truce,'Screaming at the top of our lungs': California family celebrates relatives' release by Hamas,2023-11-28
https://www.latimes.com/world-nation/story/2023-11-28/qatar-saved-israel-hamas-truce,"The Israel-Hamas truce was in danger of collapsing. Qatar, not the U.S., saved it",2023-11-28
https://www.latimes.com/world-nation/story/2023-12-30/airstrikes-hit-camps-in-central-gaza-as-biden-administration-approves-new-weapons-sales-to-israel,"Netanyahu says Gaza war on Hamas will go on for 'many more months,' thanks U.S. for new weapons sales",2023-12-30
https://www.latimes.com/world-nation/story/2024-04-30/netanyahu-vows-to-invade-rafah-with-or-without-a-deal-for-a-cease-fire,Netanyahu vows to invade Rafah 'with or without a deal' for a cease-fire,2024-04-30
https://www.latimes.com/world-nation/story/2024-04-28/key-mediator-qatar-urges-israel-and-hamas-to-do-more-to-reach-a-cease-fire-deal,Biden and Netanyahu speak as pressure grows on Israel over Rafah invasion ,2024-04-28
https://www.latimes.com/world-nation/story/2024-04-27/hamas-is-reviewing-an-israeli-proposal-for-a-cease-fire-in-gaza-as-a-planned-rafah-offensive-looms,"Hamas is reviewing an Israeli proposal for a cease-fire in Gaza, as Rafah offensive looms",2024-04-27
https://www.latimes.com/world-nation/story/2024-05-31/israel-confirms-its-forces-are-in-central-rafah-in-expanding-offensive-in-the-southern-gaza-city,Israel confirms its forces are in central Rafah in expanding southern Gaza offensive,2024-05-31
https://www.latimes.com/world-nation/story/2024-05-30/all-eyes-on-rafah-viral-ai-image-gaza-war,'All Eyes on Rafah.' A viral post uses AI in the service of activism. Is it ethical?,2024-05-30
https://www.latimes.com/opinion/letters-to-the-editor/story/2024-05-30/rafah-refugee-camp-strike-is-part-of-an-endless-cycle-of-death,Letters to the Editor: The Rafah refugee camp strike is part of an endless cycle of death,2024-05-30
